lead_id,company_name,company_type,region,product_interest,inquiry_channel,company_size,order_quantity_est,response_time_hrs,quotation_shared,catalog_requested,followups,conversion_status
TM1272,Santiago-Walker,Distributor,East,Kitchenware,WhatsApp,Small,560,37,Yes,No,4,0
TM1273,"Matthews, Collier and Hill",Hotel Chain,Central,Both,Exhibition,Large,126,35,No,Yes,5,0
TM1274,"Kelley, Martin and Walsh",Distributor,West,Kitchenware,Website,Medium,905,5,No,No,2,0
TM1275,Thompson-Hodge,Retailer,West,Kitchenware,Website,Small,840,45,No,Yes,4,1
TM1276,Taylor LLC,Distributor,South,Kitchenware,Dealer,Medium,555,36,Yes,No,5,1
TM1277,Davis-Guerrero,Online Seller,Central,Both,Exhibition,Small,995,53,Yes,No,5,1
TM1278,Davis LLC,Distributor,South,Kitchenware,WhatsApp,Small,789,51,No,Yes,4,0
TM1279,Mcdonald and Sons,Hotel Chain,West,Water Storage,Exhibition,Large,823,12,No,No,5,0
TM1280,Day-Smith,Online Seller,West,Water Storage,WhatsApp,Large,12,12,No,No,0,0
TM1281,Chavez-Bailey,Hotel Chain,South,Water Storage,Website,Medium,284,42,No,No,4,0
TM1282,"Bryant, Palmer and Lewis",Hotel Chain,East,Both,Exhibition,Small,111,59,Yes,Yes,1,1
TM1283,Wilson-Pearson,Retailer,West,Kitchenware,Website,Large,319,21,No,Yes,5,0
TM1284,Garcia-Cummings,Retailer,East,Both,Website,Small,415,40,Yes,No,5,1
TM1285,Chapman-Jones,Retailer,North,Kitchenware,Reference,Small,145,29,No,Yes,0,0
TM1286,"Suarez, Nguyen and Collier",Retailer,West,Both,Website,Medium,82,30,No,Yes,5,0
TM1287,Velazquez LLC,Retailer,East,Water Storage,WhatsApp,Small,401,18,Yes,Yes,4,1
TM1288,Hunter-Levy,Distributor,West,Water Storage,Website,Large,776,20,No,No,1,0
TM1289,"Sosa, Allen and Rose",Retailer,South,Kitchenware,Dealer,Large,403,45,No,No,1,0
TM1290,"Jones, Smith and Wells",Retailer,South,Both,Dealer,Large,748,37,Yes,No,1,0
TM1291,Johnson-Velez,Distributor,West,Water Storage,Exhibition,Small,516,50,Yes,Yes,3,1
TM1292,Jenkins-Smith,Retailer,Central,Kitchenware,WhatsApp,Medium,145,50,No,No,4,0
TM1293,Johnson Inc,Hotel Chain,North,Kitchenware,Dealer,Small,24,34,Yes,Yes,0,0
TM1294,"Jackson, Nelson and Patrick",Hotel Chain,Central,Water Storage,Dealer,Medium,443,52,Yes,Yes,2,1
TM1295,Wells Inc,Retailer,Central,Kitchenware,Website,Large,344,51,Yes,No,5,1
TM1296,Thomas-Simmons,Distributor,North,Kitchenware,Exhibition,Medium,128,59,Yes,No,5,0
TM1297,Smith-Beasley,Distributor,North,Kitchenware,Website,Large,21,21,No,No,4,0
TM1298,Stevens PLC,Online Seller,South,Water Storage,Website,Large,809,35,Yes,Yes,2,0
TM1299,Johnston Ltd,Online Seller,Central,Kitchenware,WhatsApp,Large,600,10,No,No,4,0
TM1300,Harris-Lam,Hotel Chain,Central,Kitchenware,WhatsApp,Small,271,14,Yes,Yes,5,1
TM1301,Anderson PLC,Retailer,North,Kitchenware,Exhibition,Medium,382,50,Yes,Yes,0,0
TM1302,Scott-Turner,Hotel Chain,South,Water Storage,Website,Medium,947,41,No,Yes,4,0
TM1303,Green LLC,Retailer,South,Kitchenware,Dealer,Small,986,52,Yes,No,2,0
TM1304,Davis-Fitzgerald,Online Seller,East,Kitchenware,Dealer,Medium,18,48,Yes,No,4,0
TM1305,"Long, Brooks and Lee",Distributor,West,Water Storage,Dealer,Medium,801,26,Yes,Yes,0,0
TM1306,Sawyer-Thompson,Retailer,South,Both,WhatsApp,Large,869,2,No,Yes,5,1
TM1307,Phelps-Anderson,Online Seller,North,Kitchenware,Dealer,Small,439,63,Yes,Yes,5,1
TM1308,Williams-Ortiz,Retailer,South,Both,Reference,Large,927,48,No,Yes,4,1
TM1309,"Brock, Cross and Banks",Distributor,West,Kitchenware,Dealer,Large,73,56,Yes,Yes,2,1
TM1310,"Gross, Evans and Kaiser",Online Seller,West,Both,WhatsApp,Medium,473,35,Yes,Yes,1,1
TM1311,"Jenkins, Wallace and Valenzuela",Retailer,South,Kitchenware,Website,Medium,487,41,No,Yes,4,0
TM1312,Martin Ltd,Distributor,West,Water Storage,Reference,Medium,882,16,Yes,Yes,5,1
TM1313,"Santiago, Ballard and Page",Retailer,South,Water Storage,Website,Small,738,32,No,No,4,1
TM1314,Lambert-Shelton,Online Seller,East,Kitchenware,Exhibition,Medium,885,58,Yes,Yes,3,1
TM1315,Owens LLC,Distributor,North,Kitchenware,Exhibition,Small,143,26,No,No,5,0
TM1316,Cross and Sons,Retailer,Central,Both,WhatsApp,Small,32,9,Yes,No,1,1
TM1317,Moody Inc,Online Seller,North,Kitchenware,Reference,Small,182,56,No,No,0,0
TM1318,Riddle-Jordan,Hotel Chain,South,Water Storage,Website,Small,291,36,No,Yes,0,0
TM1319,Jimenez PLC,Distributor,East,Water Storage,Reference,Large,500,8,Yes,No,3,1
TM1320,"Odom, Gray and Haynes",Distributor,Central,Kitchenware,Dealer,Small,401,46,No,No,2,0
TM1321,Johnson-Wilson,Online Seller,West,Water Storage,Website,Small,336,29,Yes,No,0,0
TM1322,Yoder LLC,Hotel Chain,Central,Water Storage,Dealer,Small,173,13,Yes,Yes,2,1
TM1323,Hamilton-Burns,Retailer,South,Both,Reference,Medium,967,23,Yes,Yes,4,1
TM1324,Campbell PLC,Online Seller,Central,Kitchenware,WhatsApp,Large,587,19,Yes,No,4,1
TM1325,Petty-Little,Hotel Chain,North,Kitchenware,Exhibition,Small,626,29,Yes,No,0,1
TM1326,"Ray, Smith and Gutierrez",Distributor,South,Water Storage,Website,Medium,70,3,Yes,Yes,0,0
TM1327,Mccarty and Sons,Online Seller,North,Water Storage,Reference,Large,113,44,No,No,1,0
TM1328,Griffith-Banks,Hotel Chain,West,Both,WhatsApp,Small,734,72,No,Yes,5,0
TM1329,Hogan-Sanchez,Distributor,West,Water Storage,WhatsApp,Small,191,1,No,Yes,1,0
TM1330,"Gilbert, Butler and Stark",Distributor,Central,Kitchenware,Reference,Small,349,10,Yes,No,2,1
TM1331,Wells Ltd,Retailer,East,Water Storage,Exhibition,Medium,224,32,Yes,No,2,0
TM1332,"Craig, Bell and Williams",Retailer,North,Water Storage,Reference,Large,439,22,No,No,3,0
TM1333,Atkins Ltd,Hotel Chain,North,Water Storage,Dealer,Large,786,29,Yes,No,0,0
TM1334,"Ford, Lewis and Kelley",Retailer,East,Kitchenware,WhatsApp,Medium,984,14,Yes,No,1,0
TM1335,"Arnold, Wilson and Martinez",Distributor,North,Both,Exhibition,Medium,618,62,Yes,No,5,1
TM1336,Carter-Lang,Hotel Chain,South,Kitchenware,Exhibition,Medium,220,25,No,No,5,0
TM1337,"Williams, Lynch and Howard",Distributor,North,Kitchenware,Reference,Large,572,63,Yes,Yes,2,1
TM1338,Cunningham and Sons,Retailer,East,Both,Dealer,Medium,214,13,Yes,Yes,1,1
TM1339,"Diaz, Mitchell and Gutierrez",Retailer,West,Kitchenware,WhatsApp,Medium,492,63,No,Yes,5,0
TM1340,"Willis, Walker and Bradshaw",Distributor,East,Water Storage,WhatsApp,Small,466,6,No,No,3,1
TM1341,"Juarez, Cook and Vaughan",Online Seller,Central,Kitchenware,Website,Large,693,13,Yes,No,4,1
TM1342,Bailey Inc,Distributor,Central,Kitchenware,Reference,Large,438,69,No,Yes,3,1
TM1343,Whitney-King,Hotel Chain,North,Both,Dealer,Large,829,19,Yes,No,1,0
TM1344,Allen Ltd,Distributor,South,Kitchenware,Website,Small,443,11,No,Yes,5,1
TM1345,"Hernandez, Santos and Olson",Online Seller,East,Both,Exhibition,Small,407,72,No,No,2,0
TM1346,Moore-Wood,Retailer,Central,Both,Dealer,Medium,125,54,Yes,Yes,4,1
TM1347,Maldonado-Wright,Retailer,North,Both,Exhibition,Medium,898,69,No,No,2,0
TM1348,"Glenn, White and Martin",Hotel Chain,Central,Both,Reference,Small,186,36,No,Yes,4,0
TM1349,Patrick and Sons,Hotel Chain,North,Water Storage,WhatsApp,Large,253,7,No,No,2,1
TM1350,"Morrow, Gonzalez and Butler",Online Seller,East,Water Storage,Reference,Large,711,13,Yes,Yes,2,0
TM1351,Khan Inc,Hotel Chain,East,Water Storage,Reference,Large,671,12,Yes,No,1,0
TM1352,"Vega, Mitchell and Hernandez",Hotel Chain,West,Both,WhatsApp,Small,537,21,Yes,No,5,0
TM1353,"Wells, Coleman and Taylor",Distributor,Central,Both,Exhibition,Small,207,26,Yes,Yes,0,1
TM1354,"Wilson, Jenkins and Williams",Online Seller,South,Water Storage,WhatsApp,Medium,527,51,Yes,Yes,1,1
TM1355,Hines-Escobar,Hotel Chain,South,Water Storage,Dealer,Large,368,45,Yes,No,5,0
TM1356,"Johnson, Hunter and Mooney",Retailer,East,Kitchenware,Reference,Small,176,28,Yes,Yes,5,1
TM1357,Davis Ltd,Hotel Chain,Central,Kitchenware,Exhibition,Medium,943,17,Yes,Yes,1,1
TM1358,Lawson and Sons,Online Seller,East,Water Storage,Reference,Medium,480,33,Yes,No,2,0
TM1359,Gilmore Inc,Hotel Chain,Central,Kitchenware,Exhibition,Large,688,48,No,No,5,1
TM1360,Jackson Ltd,Retailer,East,Water Storage,WhatsApp,Medium,277,39,Yes,Yes,4,0
TM1361,Morgan Ltd,Retailer,Central,Water Storage,WhatsApp,Large,153,4,No,No,2,0
TM1362,Jordan PLC,Hotel Chain,West,Both,Exhibition,Large,735,25,No,Yes,5,0
TM1363,Mcdaniel-Russo,Hotel Chain,East,Both,WhatsApp,Small,870,72,Yes,No,0,0
TM1364,Brewer Ltd,Online Seller,Central,Kitchenware,WhatsApp,Large,101,29,No,Yes,5,0
TM1365,"Irwin, Daniel and Moore",Hotel Chain,East,Water Storage,WhatsApp,Large,311,60,Yes,No,0,0
TM1366,Cannon-Avery,Retailer,West,Kitchenware,Dealer,Small,898,49,No,No,0,0
TM1367,Allen-Haas,Distributor,South,Kitchenware,WhatsApp,Medium,593,59,Yes,No,5,1
TM1368,Robinson-Dixon,Retailer,West,Water Storage,Website,Medium,659,8,Yes,No,2,1
TM1369,Martinez and Sons,Distributor,Central,Kitchenware,Reference,Small,142,56,No,No,3,0
TM1370,"Newton, Walker and Rivera",Hotel Chain,North,Kitchenware,Dealer,Small,758,48,Yes,No,4,1
TM1371,Roberson Group,Retailer,South,Kitchenware,WhatsApp,Medium,142,14,No,No,1,0
TM1372,Morales and Sons,Retailer,East,Water Storage,Reference,Large,542,68,No,No,5,0
TM1373,Rodriguez Ltd,Online Seller,West,Water Storage,Website,Small,980,52,Yes,Yes,1,0
TM1374,Moreno-Newton,Distributor,South,Both,Exhibition,Large,526,22,Yes,No,5,0
TM1375,"Marshall, Esparza and Grant",Retailer,West,Both,WhatsApp,Large,648,7,Yes,Yes,5,0
TM1376,Scott-Black,Retailer,North,Water Storage,Reference,Medium,136,71,No,No,5,1
TM1377,"Baldwin, Franco and Tucker",Retailer,East,Water Storage,Exhibition,Large,542,35,Yes,No,0,0
TM1378,Valencia Ltd,Retailer,East,Kitchenware,Exhibition,Medium,213,26,No,Yes,2,0
TM1379,Esparza-Park,Online Seller,South,Kitchenware,Dealer,Medium,942,27,No,No,1,1
TM1380,"Vang, Green and Wood",Retailer,North,Both,Reference,Small,982,12,Yes,Yes,2,1
TM1381,"Brown, Hale and Bernard",Hotel Chain,East,Water Storage,Reference,Small,112,23,Yes,No,2,0
TM1382,Bell Group,Online Seller,West,Both,Exhibition,Small,881,6,Yes,Yes,5,1
TM1383,Decker-Drake,Online Seller,East,Water Storage,Dealer,Medium,909,12,No,No,1,1
TM1384,Romero-Barrera,Hotel Chain,West,Water Storage,Reference,Large,881,62,No,Yes,0,1
TM1385,"Wallace, Palmer and Rodriguez",Retailer,South,Kitchenware,Reference,Large,504,57,Yes,No,2,1
TM1386,Thompson-Coleman,Distributor,West,Water Storage,Exhibition,Medium,461,6,Yes,No,5,1
TM1387,Schwartz-Hanson,Distributor,East,Both,Dealer,Large,727,13,No,Yes,3,1
TM1388,"Velez, Thompson and Gallegos",Hotel Chain,South,Both,Dealer,Small,21,21,No,No,1,1
TM1389,Bruce and Sons,Hotel Chain,East,Kitchenware,WhatsApp,Medium,61,65,Yes,No,3,0
TM1390,Miller-Patterson,Retailer,West,Water Storage,Dealer,Medium,100,64,No,No,0,0
TM1391,Duncan PLC,Retailer,North,Water Storage,Reference,Small,580,71,Yes,Yes,4,0
TM1392,Ferguson Group,Online Seller,Central,Both,Website,Large,697,59,No,No,0,0
TM1393,Mahoney-Martin,Hotel Chain,East,Both,Dealer,Large,494,47,No,Yes,0,0
TM1394,Berry Ltd,Distributor,North,Water Storage,WhatsApp,Large,997,38,No,Yes,0,0
TM1395,"Morgan, Jordan and Guzman",Hotel Chain,South,Both,Reference,Small,270,26,Yes,Yes,3,1
TM1396,Powell-Leon,Distributor,East,Kitchenware,Reference,Small,958,16,No,No,5,0
TM1397,Willis and Sons,Distributor,West,Kitchenware,Dealer,Large,59,71,No,No,4,0
TM1398,"Riggs, Wilson and Green",Distributor,Central,Kitchenware,Website,Small,406,42,No,No,4,0
TM1399,"Lewis, Hamilton and Wiley",Distributor,East,Water Storage,WhatsApp,Medium,473,18,Yes,No,4,0
TM1400,Jackson PLC,Online Seller,Central,Water Storage,Dealer,Large,232,26,Yes,No,5,1
TM1401,Goodwin-Graham,Distributor,South,Both,Dealer,Large,662,42,Yes,No,4,1
TM1402,Castillo and Sons,Hotel Chain,Central,Water Storage,Reference,Small,545,14,Yes,No,1,1
TM1403,Miles-Wilson,Retailer,South,Water Storage,Website,Medium,709,33,Yes,Yes,5,0
TM1404,Davis-Davis,Distributor,Central,Kitchenware,WhatsApp,Medium,114,72,Yes,No,1,0
TM1405,Webb and Sons,Online Seller,North,Water Storage,Reference,Medium,989,41,Yes,Yes,5,1
TM1406,Garcia-Hart,Hotel Chain,South,Both,WhatsApp,Large,569,26,Yes,No,3,1
TM1407,"Smith, Lee and Olson",Retailer,South,Kitchenware,Dealer,Small,396,6,No,No,4,1
TM1408,Ortiz-Moore,Distributor,Central,Water Storage,Exhibition,Medium,487,20,Yes,Yes,2,1
TM1409,"Zuniga, Collins and Faulkner",Online Seller,West,Both,Dealer,Medium,84,41,Yes,Yes,4,1
TM1410,Gomez LLC,Distributor,West,Both,Dealer,Medium,104,45,Yes,Yes,5,1
TM1411,Myers-Wheeler,Online Seller,East,Kitchenware,Dealer,Large,496,72,Yes,Yes,5,1
TM1412,"Mendez, Caldwell and Hammond",Distributor,Central,Both,Website,Small,708,42,No,Yes,3,1
TM1413,"Chung, Edwards and Gray",Online Seller,North,Both,WhatsApp,Large,832,66,No,No,0,0
TM1414,Jones-Schwartz,Distributor,East,Both,Exhibition,Small,181,69,Yes,Yes,1,0
TM1415,Ware-Singleton,Distributor,West,Kitchenware,Website,Large,858,56,Yes,Yes,0,1
TM1416,"Murphy, Hughes and Kelly",Online Seller,North,Kitchenware,Exhibition,Small,192,33,Yes,Yes,2,1
TM1417,Richards Ltd,Hotel Chain,West,Water Storage,WhatsApp,Small,408,16,Yes,Yes,5,1
TM1418,Rubio Ltd,Retailer,East,Both,Exhibition,Medium,815,39,Yes,No,3,1
TM1419,Castro-Thomas,Retailer,West,Kitchenware,Dealer,Small,149,51,No,Yes,2,0
TM1420,Dunn LLC,Online Seller,North,Both,Dealer,Small,136,6,Yes,No,4,1
TM1421,Woods-Wood,Retailer,East,Kitchenware,WhatsApp,Small,432,66,Yes,Yes,1,1
TM1422,Castaneda Group,Online Seller,South,Kitchenware,Website,Large,828,7,No,Yes,2,0
TM1423,"Luna, Simpson and York",Online Seller,North,Kitchenware,Dealer,Medium,984,43,No,Yes,5,0
TM1424,Wilcox Inc,Retailer,East,Both,Exhibition,Small,335,63,No,No,4,0
TM1425,"Davis, Roberts and Parker",Distributor,Central,Both,WhatsApp,Medium,991,55,Yes,Yes,2,1
TM1426,Price-Mullen,Distributor,West,Water Storage,WhatsApp,Small,705,43,No,No,3,0
TM1427,"Duncan, Hines and Patel",Online Seller,West,Both,Exhibition,Small,671,11,No,Yes,4,1
TM1428,Brown Inc,Retailer,North,Kitchenware,Dealer,Large,41,52,Yes,Yes,4,1
TM1429,"Miller, Gay and Short",Hotel Chain,South,Water Storage,Reference,Small,922,38,Yes,No,4,1
TM1430,Chapman PLC,Hotel Chain,East,Both,Exhibition,Large,254,22,Yes,No,1,1
TM1431,Flores LLC,Distributor,West,Water Storage,Exhibition,Small,789,63,Yes,Yes,2,1
TM1432,Turner-Snyder,Retailer,South,Both,WhatsApp,Medium,490,59,Yes,Yes,5,1
TM1433,"Martinez, Santos and Houston",Online Seller,East,Both,Dealer,Large,188,49,No,No,4,0
TM1434,Garrett Group,Retailer,Central,Water Storage,Reference,Small,538,52,No,No,3,0
TM1435,Krause-Munoz,Retailer,Central,Kitchenware,Reference,Small,245,10,No,Yes,1,1
TM1436,"Wright, Lyons and Blair",Online Seller,Central,Both,Exhibition,Large,245,54,No,Yes,3,0
TM1437,"Farley, Flores and Perez",Hotel Chain,South,Both,Website,Large,863,53,Yes,Yes,0,1
TM1438,"Mora, Thomas and Cardenas",Distributor,South,Both,Dealer,Small,922,19,Yes,Yes,2,0
TM1439,"James, Ross and Walker",Hotel Chain,Central,Both,Exhibition,Large,755,37,Yes,Yes,3,1
TM1440,Fuller Inc,Hotel Chain,West,Kitchenware,Website,Medium,625,19,Yes,No,1,0
TM1441,Johns-Kramer,Online Seller,West,Both,Dealer,Small,245,49,No,Yes,0,1
TM1442,Davis Inc,Hotel Chain,South,Both,Exhibition,Small,497,5,Yes,Yes,3,1
TM1443,"Johnson, Salazar and Golden",Retailer,West,Both,Reference,Medium,905,6,No,Yes,3,0
TM1444,Boyd-Freeman,Hotel Chain,East,Both,Dealer,Small,445,18,No,No,1,0
TM1445,Vaughn PLC,Retailer,East,Both,Dealer,Medium,273,25,Yes,Yes,4,1
TM1446,White-Kent,Retailer,West,Both,Website,Large,833,41,No,No,0,0
TM1447,Brown Group,Online Seller,East,Both,Reference,Large,384,36,No,Yes,3,0
TM1448,Aguilar-Pollard,Hotel Chain,South,Water Storage,Dealer,Large,505,33,No,No,5,0
TM1449,Williams and Sons,Distributor,North,Both,Website,Medium,811,21,Yes,Yes,4,1
TM1450,Simmons-Rasmussen,Online Seller,Central,Both,Exhibition,Small,408,1,Yes,Yes,3,0
TM1451,"Lee, Owen and Gross",Hotel Chain,North,Kitchenware,WhatsApp,Small,389,11,Yes,No,3,1
TM1452,Barrera and Sons,Online Seller,Central,Kitchenware,Website,Large,516,57,Yes,Yes,5,0
TM1453,"Garcia, Wheeler and Hart",Online Seller,South,Kitchenware,Dealer,Large,538,30,Yes,Yes,2,1
TM1454,Hopkins Inc,Retailer,South,Kitchenware,WhatsApp,Medium,371,51,No,Yes,4,1
TM1455,"Frank, English and Jackson",Retailer,North,Both,WhatsApp,Large,859,72,No,No,2,0
TM1456,Santana Inc,Distributor,West,Water Storage,Dealer,Small,277,23,No,Yes,4,1
TM1457,"Moyer, Marsh and Fisher",Online Seller,East,Kitchenware,Dealer,Medium,907,69,No,No,3,0
TM1458,Jimenez-Jimenez,Distributor,East,Water Storage,Reference,Large,892,4,No,Yes,2,1
TM1459,Garner LLC,Distributor,South,Water Storage,Reference,Medium,538,69,Yes,No,1,1
TM1460,"Martin, Adams and Bennett",Hotel Chain,East,Kitchenware,Dealer,Small,497,41,No,Yes,4,1
TM1461,Barnes-Petty,Distributor,West,Both,Website,Small,763,31,No,Yes,1,0
TM1462,Taylor-Flores,Distributor,Central,Water Storage,Website,Small,132,11,No,Yes,4,0
TM1463,Pugh Group,Hotel Chain,East,Both,WhatsApp,Medium,929,36,No,Yes,4,1
TM1464,Keller Group,Distributor,Central,Kitchenware,Exhibition,Large,828,55,No,Yes,4,0
TM1465,"Hayes, Chang and Greene",Distributor,West,Kitchenware,Dealer,Medium,333,2,Yes,Yes,3,1
TM1466,Prince PLC,Online Seller,East,Both,WhatsApp,Small,571,34,Yes,No,3,0
TM1467,Mcintosh PLC,Online Seller,East,Kitchenware,Reference,Medium,225,54,No,No,3,1
TM1468,Hall-Sandoval,Distributor,Central,Kitchenware,Dealer,Large,244,13,No,Yes,4,1
TM1469,"Daniels, Olson and Dixon",Hotel Chain,South,Kitchenware,Website,Medium,835,2,Yes,No,3,1
TM1470,Jones LLC,Online Seller,West,Water Storage,WhatsApp,Large,889,7,No,Yes,5,1
TM1471,"Warren, Chavez and Hill",Distributor,East,Water Storage,Exhibition,Medium,772,43,No,No,2,0
TM1472,Hernandez PLC,Online Seller,East,Kitchenware,Reference,Small,369,26,Yes,No,2,1
TM1473,King-Morse,Hotel Chain,West,Kitchenware,Reference,Large,303,60,Yes,Yes,5,1
TM1474,Swanson Group,Online Seller,West,Both,Dealer,Large,424,10,Yes,Yes,2,1
TM1475,Collins-Collins,Online Seller,East,Both,WhatsApp,Large,670,51,No,No,2,0
TM1476,Odonnell Inc,Hotel Chain,West,Kitchenware,Website,Small,138,31,No,Yes,1,0
TM1477,Thompson PLC,Retailer,North,Kitchenware,Reference,Large,65,4,No,Yes,0,1
TM1478,"Long, Johnson and Thompson",Distributor,North,Both,Reference,Medium,244,32,No,No,5,1
TM1479,"Griffin, Davis and Robertson",Distributor,North,Kitchenware,WhatsApp,Medium,894,61,No,No,4,0
TM1480,Best Inc,Distributor,Central,Both,Reference,Large,776,56,No,No,3,0
TM1481,Mason Inc,Retailer,West,Water Storage,WhatsApp,Medium,276,20,No,Yes,0,0
TM1482,"Lee, Johnson and Houston",Distributor,East,Water Storage,Reference,Large,18,63,No,No,0,0
TM1483,Garrett-Rodriguez,Online Seller,Central,Kitchenware,Exhibition,Large,392,25,No,No,3,0
TM1484,"Kennedy, Yates and Gibson",Hotel Chain,West,Kitchenware,WhatsApp,Small,442,31,No,No,5,0
TM1485,"Ortega, Wright and Moore",Online Seller,West,Kitchenware,Exhibition,Small,149,38,Yes,No,4,1
TM1486,"Williams, Garcia and Ruiz",Hotel Chain,South,Water Storage,Exhibition,Small,60,69,Yes,Yes,0,1
TM1487,"Mata, Bailey and Taylor",Distributor,West,Both,Exhibition,Small,102,20,Yes,No,1,0
TM1488,Bell and Sons,Online Seller,West,Water Storage,Reference,Large,820,5,No,Yes,1,1
TM1489,"Patterson, Rice and Sanchez",Hotel Chain,North,Both,Reference,Small,206,33,No,Yes,0,0
TM1490,"Bautista, Douglas and Lynch",Distributor,West,Water Storage,Website,Large,44,26,No,Yes,4,0
TM1491,Ramirez LLC,Distributor,West,Water Storage,WhatsApp,Medium,172,6,Yes,No,3,1
TM1492,Harrison Inc,Distributor,East,Kitchenware,Website,Small,251,56,No,Yes,1,0
TM1493,Lyons-Taylor,Retailer,West,Kitchenware,Exhibition,Small,605,61,Yes,No,0,1
TM1494,Jennings-Smith,Hotel Chain,North,Both,Dealer,Medium,963,8,Yes,No,5,1
TM1495,Rodriguez PLC,Retailer,South,Water Storage,Website,Medium,581,45,No,Yes,0,0
TM1496,Heath Ltd,Online Seller,South,Water Storage,Exhibition,Medium,733,57,No,No,1,0
TM1497,Everett-Chambers,Online Seller,East,Both,Reference,Medium,898,71,Yes,Yes,4,1
TM1498,Fletcher-Daniel,Online Seller,East,Both,WhatsApp,Medium,10,65,No,Yes,0,0
TM1499,Nicholson-Johnson,Online Seller,Central,Kitchenware,WhatsApp,Large,74,69,No,Yes,4,0
TM1500,"Holland, Williams and King",Distributor,Central,Water Storage,WhatsApp,Medium,666,42,Yes,Yes,4,1
TM1501,Warner-Wolfe,Retailer,South,Kitchenware,Exhibition,Small,119,63,Yes,Yes,0,0
TM1502,Huff PLC,Hotel Chain,West,Both,Dealer,Large,614,33,Yes,No,1,0
TM1503,Sutton Inc,Retailer,North,Kitchenware,Reference,Small,489,8,No,No,2,0
TM1504,Mcdaniel-Lawrence,Retailer,Central,Water Storage,Dealer,Small,761,10,No,Yes,1,0
TM1505,Jones-Bell,Retailer,North,Both,Website,Large,404,25,Yes,Yes,4,1
TM1506,"Boone, Young and Baker",Distributor,Central,Both,Dealer,Medium,774,14,No,No,5,0
TM1507,Glenn-Delacruz,Retailer,South,Kitchenware,Dealer,Medium,526,44,Yes,No,2,0
TM1508,Hayes Inc,Online Seller,East,Water Storage,Reference,Large,341,31,Yes,No,4,0
TM1509,Rodriguez-Miller,Online Seller,East,Water Storage,Reference,Medium,10,5,No,Yes,4,1
TM1510,"Lane, Gutierrez and Steele",Online Seller,North,Water Storage,Website,Small,886,41,Yes,No,4,0
TM1511,"Hernandez, Adams and Ward",Distributor,North,Kitchenware,Reference,Medium,169,18,No,No,4,1
TM1512,Morales-Reynolds,Online Seller,East,Kitchenware,Dealer,Medium,592,28,Yes,No,3,1
TM1513,Walton-Williams,Retailer,Central,Both,WhatsApp,Small,758,49,Yes,Yes,2,1
TM1514,Robinson-Lopez,Hotel Chain,West,Kitchenware,Website,Large,678,2,No,Yes,2,0
TM1515,Kemp-Reyes,Online Seller,Central,Both,Website,Medium,524,29,Yes,Yes,5,0
TM1516,Jordan Inc,Hotel Chain,West,Both,Dealer,Large,102,29,No,No,3,1
TM1517,Garcia-Williams,Online Seller,North,Water Storage,Dealer,Large,60,71,No,No,0,0
TM1518,Perez PLC,Hotel Chain,South,Kitchenware,Reference,Large,212,63,No,Yes,4,0
TM1519,Whitney-Ramos,Distributor,South,Kitchenware,WhatsApp,Medium,341,12,Yes,No,3,1
TM1520,"Clements, Fowler and Kaiser",Distributor,East,Water Storage,Dealer,Large,34,40,Yes,No,4,0
TM1521,Davis-Johnson,Hotel Chain,Central,Kitchenware,Reference,Small,956,30,Yes,No,1,0
TM1522,Jacobs Group,Retailer,North,Both,Exhibition,Small,981,19,No,Yes,2,0
