lead_id,company_name,company_type,region,product_interest,inquiry_channel,company_size,order_quantity_est,response_time_hrs,quotation_shared,catalog_requested,followups,conversion_status
TM1267,"Pierce, Brown and Donaldson",Distributor,Central,Kitchenware,Dealer,Large,244,13,No,Yes,4,0
TM1268,Day-Smith,Hotel Chain,South,Kitchenware,Website,Medium,835,2,Yes,No,3,0
TM1269,Jennings-Austin,Online Seller,West,Water Storage,WhatsApp,Large,889,7,No,Yes,5,0
TM1270,"Houston, Williams and Curtis",Distributor,East,Water Storage,Exhibition,Medium,772,43,No,No,2,0
TM1271,"Bell, Mitchell and Baldwin",Online Seller,East,Kitchenware,Reference,Small,369,26,Yes,No,2,0
TM1272,Smith Group,Hotel Chain,West,Kitchenware,Reference,Large,303,60,Yes,Yes,5,1
TM1273,"Pennington, Curtis and Wilson",Online Seller,West,Both,Dealer,Large,424,10,Yes,Yes,2,0
TM1274,Jordan-Cortez,Online Seller,East,Both,WhatsApp,Large,670,51,No,No,2,1
TM1275,"Contreras, Summers and Walker",Hotel Chain,West,Kitchenware,Website,Small,138,31,No,Yes,1,0
TM1276,"Mckenzie, Padilla and Bush",Retailer,North,Kitchenware,Reference,Large,65,4,No,Yes,0,0
TM1277,"Hansen, Morrison and Peterson",Distributor,North,Both,Reference,Medium,244,32,No,No,5,0
TM1278,Smith-Harris,Distributor,North,Kitchenware,WhatsApp,Medium,894,61,No,No,4,0
TM1279,"Harrell, Torres and Mitchell",Distributor,Central,Both,Reference,Large,776,56,No,No,3,0
TM1280,Mcmillan and Sons,Retailer,West,Water Storage,WhatsApp,Medium,276,20,No,Yes,0,0
TM1281,Thompson-Nguyen,Distributor,East,Water Storage,Reference,Large,18,63,No,No,0,1
TM1282,Campbell LLC,Online Seller,Central,Kitchenware,Exhibition,Large,392,25,No,No,3,0
TM1283,Shelton-Williams,Hotel Chain,West,Kitchenware,WhatsApp,Small,442,31,No,No,5,1
TM1284,Burns-Watts,Online Seller,West,Kitchenware,Exhibition,Small,149,38,Yes,No,4,0
TM1285,"Myers, Wallace and Hicks",Hotel Chain,South,Water Storage,Exhibition,Small,60,69,Yes,Yes,0,0
TM1286,English Inc,Distributor,West,Both,Exhibition,Small,102,20,Yes,No,1,0
TM1287,King Ltd,Online Seller,West,Water Storage,Reference,Large,820,5,No,Yes,1,0
TM1288,"Ibarra, Berry and Gonzales",Hotel Chain,North,Both,Reference,Small,206,33,No,Yes,0,1
TM1289,Thompson Inc,Distributor,West,Water Storage,Website,Large,44,26,No,Yes,4,1
TM1290,Cruz-Williamson,Distributor,West,Water Storage,WhatsApp,Medium,172,6,Yes,No,3,1
TM1291,"Campbell, Hodge and Browning",Distributor,East,Kitchenware,Website,Small,251,56,No,Yes,1,1
TM1292,"Jensen, Ramos and Shannon",Retailer,West,Kitchenware,Exhibition,Small,605,61,Yes,No,0,0
TM1293,Johnson-Martinez,Hotel Chain,North,Both,Dealer,Medium,963,8,Yes,No,5,0
TM1294,Neal PLC,Retailer,South,Water Storage,Website,Medium,581,45,No,Yes,0,1
TM1295,"Lang, Henderson and Williams",Online Seller,South,Water Storage,Exhibition,Medium,733,57,No,No,1,0
TM1296,"Morgan, Greene and Holloway",Online Seller,East,Both,Reference,Medium,898,71,Yes,Yes,4,0
TM1297,Benton and Sons,Online Seller,East,Both,WhatsApp,Medium,10,65,No,Yes,0,1
TM1298,"Richardson, Scott and Wade",Online Seller,Central,Kitchenware,WhatsApp,Large,74,69,No,Yes,4,1
TM1299,Leblanc-Allen,Distributor,Central,Water Storage,WhatsApp,Medium,666,42,Yes,Yes,4,1
TM1300,James-Harris,Retailer,South,Kitchenware,Exhibition,Small,119,63,Yes,Yes,0,0
TM1301,Harris PLC,Hotel Chain,West,Both,Dealer,Large,614,33,Yes,No,1,1
TM1302,Mitchell-Dunlap,Retailer,North,Kitchenware,Reference,Small,489,8,No,No,2,1
TM1303,Johnson-Martin,Retailer,Central,Water Storage,Dealer,Small,761,10,No,Yes,1,1
TM1304,Hall-Wall,Retailer,North,Both,Website,Large,404,25,Yes,Yes,4,1
TM1305,"Gray, Carey and Sanchez",Distributor,Central,Both,Dealer,Medium,774,14,No,No,5,1
TM1306,Burke-Cook,Retailer,South,Kitchenware,Dealer,Medium,526,44,Yes,No,2,1
TM1307,Parsons Ltd,Online Seller,East,Water Storage,Reference,Large,341,31,Yes,No,4,1
TM1308,Davis-Hayes,Online Seller,East,Water Storage,Reference,Medium,10,5,No,Yes,4,0
TM1309,Greene-Santana,Online Seller,North,Water Storage,Website,Small,886,41,Yes,No,4,0
TM1310,Gutierrez-Wright,Distributor,North,Kitchenware,Reference,Medium,169,18,No,No,4,0
TM1311,Gutierrez LLC,Online Seller,East,Kitchenware,Dealer,Medium,592,28,Yes,No,3,0
TM1312,Sharp-Page,Retailer,Central,Both,WhatsApp,Small,758,49,Yes,Yes,2,0
TM1313,"Ochoa, Salazar and Manning",Hotel Chain,West,Kitchenware,Website,Large,678,2,No,Yes,2,0
TM1314,Duffy LLC,Online Seller,Central,Both,Website,Medium,524,29,Yes,Yes,5,1
TM1315,Johnson Group,Hotel Chain,West,Both,Dealer,Large,102,29,No,No,3,0
TM1316,Smith-White,Online Seller,North,Water Storage,Dealer,Large,60,71,No,No,0,0
TM1317,"Powell, Cooper and Moses",Hotel Chain,South,Kitchenware,Reference,Large,212,63,No,Yes,4,1
TM1318,Crawford and Sons,Distributor,South,Kitchenware,WhatsApp,Medium,341,12,Yes,No,3,0
TM1319,Hess and Sons,Distributor,East,Water Storage,Dealer,Large,34,40,Yes,No,4,1
TM1320,Marquez-Gallagher,Hotel Chain,Central,Kitchenware,Reference,Small,956,30,Yes,No,1,1
TM1321,"Boyd, Bright and Lyons",Retailer,North,Both,Exhibition,Small,981,19,No,Yes,2,1
TM1322,"Mcknight, Avila and Vaughn",Retailer,East,Water Storage,Reference,Small,349,27,Yes,Yes,4,0
TM1323,Stewart Ltd,Online Seller,Central,Water Storage,Dealer,Large,154,3,No,Yes,2,0
TM1324,Hernandez-Hudson,Online Seller,South,Both,Dealer,Medium,64,60,Yes,Yes,3,1
TM1325,"Wolf, Klein and Galloway",Online Seller,North,Kitchenware,WhatsApp,Large,405,30,No,Yes,2,0
TM1326,"Fowler, Romero and Nelson",Retailer,South,Kitchenware,Dealer,Medium,584,3,Yes,Yes,4,0
TM1327,White-Porter,Hotel Chain,West,Both,Website,Small,365,46,No,No,1,1
TM1328,"Davis, Martin and Berg",Online Seller,North,Both,WhatsApp,Medium,921,4,No,Yes,1,0
TM1329,"Marshall, Wells and Blake",Hotel Chain,South,Kitchenware,Reference,Large,993,30,No,Yes,4,0
TM1330,Pitts-Jordan,Online Seller,Central,Water Storage,Reference,Large,144,27,Yes,Yes,1,0
TM1331,Bauer-Carroll,Distributor,West,Kitchenware,Dealer,Small,335,9,Yes,Yes,2,1
TM1332,"Garcia, Sharp and Robinson",Distributor,North,Water Storage,Reference,Medium,320,57,No,Yes,1,0
TM1333,"Yang, Clark and Johnston",Distributor,North,Both,Dealer,Medium,630,30,Yes,Yes,5,0
TM1334,Anderson Ltd,Retailer,West,Kitchenware,Dealer,Large,490,48,Yes,No,3,0
TM1335,"Diaz, Byrd and Douglas",Distributor,South,Kitchenware,Exhibition,Medium,792,2,No,No,1,1
TM1336,"Larson, Hancock and Salinas",Distributor,South,Kitchenware,Website,Medium,897,63,No,No,1,0
TM1337,"Davis, Marshall and Smith",Retailer,Central,Both,Reference,Large,330,51,Yes,Yes,3,0
TM1338,Hopkins-Randolph,Retailer,South,Both,Dealer,Medium,762,6,No,Yes,1,0
TM1339,Parrish PLC,Hotel Chain,East,Water Storage,Reference,Small,442,38,Yes,Yes,3,1
TM1340,"Randall, Taylor and Snyder",Hotel Chain,North,Both,Dealer,Small,194,70,Yes,No,3,0
TM1341,"Patterson, Davis and Davidson",Retailer,South,Water Storage,Dealer,Large,927,26,No,Yes,2,0
TM1342,Ramsey-Berry,Distributor,North,Kitchenware,Exhibition,Large,470,47,Yes,No,5,1
TM1343,"Fitzgerald, Ramos and Stevens",Distributor,West,Both,Reference,Small,796,22,No,Yes,1,1
TM1344,Garcia PLC,Distributor,North,Water Storage,WhatsApp,Medium,757,58,No,Yes,0,1
TM1345,"Graham, Fernandez and Jones",Distributor,North,Both,WhatsApp,Small,479,64,No,Yes,4,1
TM1346,"Shaw, Davis and Ramirez",Distributor,South,Both,Reference,Medium,429,57,Yes,Yes,1,1
TM1347,Jennings-Wood,Online Seller,Central,Both,Dealer,Small,60,24,Yes,Yes,5,0
TM1348,West-Harrington,Distributor,North,Both,Dealer,Large,315,43,Yes,Yes,0,0
TM1349,Lewis Inc,Distributor,South,Both,WhatsApp,Large,686,72,Yes,No,5,0
TM1350,"Mays, Shannon and Campbell",Retailer,North,Water Storage,WhatsApp,Medium,929,49,Yes,No,4,0
TM1351,"Evans, Torres and Thompson",Hotel Chain,South,Kitchenware,WhatsApp,Medium,549,53,Yes,Yes,4,0
TM1352,"Anderson, Jordan and Reed",Retailer,West,Both,Dealer,Large,304,55,No,No,4,0
TM1353,Clark-Johnson,Online Seller,South,Both,Dealer,Medium,542,64,No,Yes,4,0
TM1354,Garcia-Mccann,Online Seller,South,Kitchenware,Exhibition,Small,486,16,Yes,No,3,0
TM1355,Wilson and Sons,Online Seller,Central,Both,Website,Small,665,26,No,No,0,0
TM1356,"Cardenas, Spencer and Best",Online Seller,North,Kitchenware,WhatsApp,Medium,415,4,Yes,Yes,2,1
TM1357,"Sherman, Ruiz and Moran",Hotel Chain,West,Kitchenware,Website,Medium,169,59,No,No,3,1
TM1358,Adams-Lee,Retailer,Central,Water Storage,Dealer,Large,704,41,Yes,Yes,4,1
TM1359,Matthews-Blackwell,Online Seller,North,Kitchenware,WhatsApp,Small,357,49,Yes,No,1,0
TM1360,Carroll-Pacheco,Online Seller,East,Both,Exhibition,Medium,433,12,No,Yes,2,0
TM1361,Yang PLC,Online Seller,South,Both,WhatsApp,Small,124,48,Yes,Yes,0,0
TM1362,Santiago and Sons,Retailer,West,Both,Website,Small,358,62,No,No,1,1
TM1363,Gates Inc,Retailer,Central,Both,Website,Small,751,5,No,No,5,1
TM1364,Bradford-Everett,Retailer,North,Water Storage,Exhibition,Large,878,12,No,No,0,0
TM1365,Figueroa Inc,Online Seller,North,Both,WhatsApp,Large,923,27,No,Yes,1,0
TM1366,"Norman, Vargas and Peck",Online Seller,West,Both,Exhibition,Medium,162,21,No,Yes,0,1
TM1367,"Carpenter, Coleman and Hines",Retailer,South,Both,WhatsApp,Large,336,35,Yes,No,4,0
TM1368,Gonzalez-Ward,Retailer,East,Both,WhatsApp,Large,464,7,Yes,Yes,3,1
TM1369,"Watson, Burgess and Munoz",Retailer,North,Water Storage,Exhibition,Small,446,51,Yes,No,4,0
TM1370,"Moody, Sullivan and Becker",Online Seller,South,Both,Dealer,Small,954,60,Yes,Yes,5,0
TM1371,Powers-Whitaker,Hotel Chain,East,Both,Reference,Medium,247,29,Yes,No,2,0
TM1372,Perkins-Sims,Online Seller,East,Water Storage,Reference,Small,76,61,Yes,No,3,0
TM1373,Perry Group,Distributor,East,Water Storage,Dealer,Large,140,66,Yes,No,5,1
TM1374,Cunningham PLC,Online Seller,Central,Both,Exhibition,Medium,555,60,No,No,1,1
TM1375,Collins Inc,Distributor,West,Water Storage,Exhibition,Medium,223,56,No,No,4,1
TM1376,Parks PLC,Distributor,North,Both,Dealer,Medium,127,60,No,Yes,3,0
TM1377,Snyder-Hart,Hotel Chain,North,Both,Exhibition,Large,843,49,No,No,5,1
TM1378,Johnson-Clark,Retailer,South,Kitchenware,Dealer,Large,839,1,Yes,Yes,3,0
TM1379,Clay and Sons,Hotel Chain,Central,Both,Reference,Small,220,41,No,No,3,1
TM1380,Williams-Baldwin,Online Seller,North,Both,Exhibition,Large,532,52,Yes,No,0,0
TM1381,Lopez PLC,Retailer,North,Both,Dealer,Medium,122,37,Yes,Yes,3,1
TM1382,"Ryan, Leon and Hensley",Hotel Chain,East,Both,Reference,Medium,400,56,Yes,Yes,3,0
TM1383,"Hale, Carter and Holloway",Hotel Chain,East,Water Storage,Website,Medium,903,17,Yes,Yes,0,1
TM1384,Wang LLC,Distributor,West,Both,Reference,Small,96,18,No,No,5,1
TM1385,Murphy Inc,Hotel Chain,Central,Kitchenware,Reference,Large,444,71,No,No,2,0
TM1386,"Fernandez, Long and Shields",Hotel Chain,Central,Kitchenware,Dealer,Medium,877,31,No,No,4,0
TM1387,Cooke Ltd,Retailer,North,Both,Reference,Large,387,15,No,Yes,1,1
TM1388,"Carson, Nelson and Martinez",Online Seller,West,Both,Exhibition,Large,921,12,Yes,No,5,1
TM1389,Snow Ltd,Retailer,Central,Both,WhatsApp,Large,64,44,Yes,No,3,0
TM1390,Blake LLC,Hotel Chain,Central,Both,WhatsApp,Medium,371,38,No,Yes,0,1
TM1391,Stephens Ltd,Online Seller,Central,Water Storage,Exhibition,Large,494,22,Yes,No,5,1
TM1392,Jordan Ltd,Online Seller,West,Kitchenware,Website,Large,88,36,No,Yes,4,0
TM1393,Crawford-Mendoza,Online Seller,North,Both,Exhibition,Large,188,20,No,No,1,0
TM1394,Figueroa and Sons,Distributor,West,Kitchenware,Dealer,Small,361,11,Yes,Yes,3,1
TM1395,Estes-Miller,Hotel Chain,West,Kitchenware,Reference,Large,662,22,Yes,No,0,1
TM1396,Wagner-Chandler,Retailer,North,Kitchenware,Reference,Medium,497,39,No,Yes,3,1
TM1397,Luna Group,Hotel Chain,West,Water Storage,Website,Large,901,56,Yes,No,3,0
TM1398,"Fisher, Cox and Larson",Online Seller,Central,Both,Exhibition,Small,949,69,No,No,4,1
TM1399,"Eaton, Wilson and Peterson",Online Seller,East,Water Storage,WhatsApp,Small,271,51,No,Yes,5,1
TM1400,Williams-Cobb,Distributor,Central,Water Storage,Website,Medium,570,2,Yes,Yes,0,0
TM1401,"Wagner, Wilson and Miles",Retailer,West,Water Storage,Website,Large,300,33,Yes,Yes,0,1
TM1402,"Mason, Friedman and Stanley",Retailer,Central,Both,Website,Large,663,16,Yes,Yes,4,0
TM1403,"Beasley, Meyer and Jones",Distributor,North,Both,Website,Medium,311,60,Yes,No,2,1
TM1404,Gordon LLC,Online Seller,East,Kitchenware,Exhibition,Medium,805,8,No,No,2,1
TM1405,Waters-Krueger,Online Seller,East,Kitchenware,Reference,Small,513,26,No,Yes,5,0
TM1406,"Hunter, Dalton and Johnson",Distributor,Central,Water Storage,Website,Large,668,14,No,No,0,0
TM1407,"Hart, Johnson and Johnson",Retailer,Central,Both,WhatsApp,Medium,29,64,Yes,Yes,0,1
TM1408,Olson-Hicks,Online Seller,South,Both,WhatsApp,Medium,598,1,No,No,3,0
TM1409,Hayden PLC,Retailer,Central,Kitchenware,Exhibition,Medium,987,62,Yes,No,2,1
TM1410,Ali Ltd,Hotel Chain,North,Both,Exhibition,Medium,557,44,Yes,No,2,1
TM1411,Miller LLC,Distributor,Central,Kitchenware,Reference,Large,205,39,No,Yes,5,1
TM1412,Foster-Morales,Hotel Chain,North,Both,Reference,Large,204,18,Yes,Yes,0,1
TM1413,Cochran Inc,Distributor,West,Water Storage,Exhibition,Large,668,40,No,No,0,0
TM1414,Davis LLC,Retailer,East,Both,Exhibition,Medium,131,28,No,Yes,5,0
TM1415,Gonzales-Jones,Retailer,North,Both,Website,Medium,679,3,No,Yes,1,1
TM1416,Lopez-Copeland,Distributor,North,Kitchenware,Exhibition,Medium,850,13,No,Yes,4,0
TM1417,Wong Group,Retailer,North,Water Storage,Dealer,Large,235,9,Yes,No,2,1
TM1418,George Group,Hotel Chain,East,Kitchenware,Dealer,Large,150,42,Yes,Yes,4,0
TM1419,Lozano-Wood,Retailer,North,Water Storage,Website,Medium,182,48,Yes,No,1,1
TM1420,Marsh Inc,Retailer,South,Kitchenware,Dealer,Medium,806,21,Yes,No,0,0
TM1421,"Green, Campbell and Patterson",Distributor,North,Both,Dealer,Medium,436,61,Yes,Yes,1,1
TM1422,"Alexander, Smith and Rogers",Hotel Chain,West,Kitchenware,Website,Large,718,5,Yes,No,4,1
TM1423,"Browning, Beck and Graves",Online Seller,East,Water Storage,Exhibition,Large,251,25,Yes,Yes,4,0
TM1424,Watts Ltd,Distributor,West,Both,Website,Medium,64,25,Yes,Yes,5,1
TM1425,"Gonzales, Haney and Franklin",Hotel Chain,West,Kitchenware,Website,Large,954,6,Yes,No,2,0
TM1426,Sellers Group,Online Seller,East,Both,Reference,Small,116,7,Yes,Yes,0,0
TM1427,Pope Inc,Retailer,North,Kitchenware,Reference,Large,603,42,No,Yes,5,1
TM1428,King and Sons,Online Seller,South,Kitchenware,WhatsApp,Small,110,31,No,Yes,3,1
TM1429,Herrera-Guzman,Retailer,West,Both,Reference,Small,921,56,Yes,Yes,4,0
TM1430,Park LLC,Hotel Chain,East,Kitchenware,Reference,Large,208,46,No,Yes,2,0
TM1431,"Garcia, Gibson and Flowers",Retailer,East,Kitchenware,Exhibition,Medium,479,54,Yes,No,1,1
TM1432,Turner LLC,Distributor,Central,Kitchenware,Dealer,Large,885,30,Yes,No,4,0
TM1433,Cuevas-Garcia,Distributor,Central,Water Storage,Reference,Medium,24,55,Yes,Yes,2,0
TM1434,"Poole, Gilbert and Hernandez",Distributor,Central,Kitchenware,Dealer,Small,437,6,Yes,No,5,1
TM1435,"Villarreal, Robles and Hughes",Retailer,West,Both,Reference,Medium,839,13,No,No,1,0
TM1436,"Cummings, Mccormick and Barnett",Retailer,West,Kitchenware,Website,Medium,312,31,Yes,Yes,3,1
TM1437,Adams-Moore,Distributor,West,Both,Dealer,Small,475,60,Yes,No,1,1
TM1438,"Rowe, Shepherd and Murray",Online Seller,West,Both,Exhibition,Large,82,50,No,Yes,2,0
TM1439,"Long, Arnold and Briggs",Online Seller,Central,Both,Dealer,Small,816,11,No,Yes,4,1
TM1440,Ferrell-Christensen,Online Seller,North,Kitchenware,Reference,Medium,486,6,No,No,1,1
TM1441,Lee-Foster,Retailer,Central,Both,Website,Small,352,31,Yes,No,5,1
TM1442,"Henry, Johnson and Gray",Distributor,South,Water Storage,WhatsApp,Medium,525,55,No,Yes,0,0
TM1443,Anderson PLC,Hotel Chain,West,Both,Dealer,Small,491,69,No,No,4,0
TM1444,"Robertson, Bailey and Pena",Retailer,South,Water Storage,Exhibition,Small,410,23,No,Yes,0,0
TM1445,Jackson Ltd,Retailer,South,Water Storage,Website,Small,543,3,No,No,5,0
TM1446,"Smith, Martin and Edwards",Distributor,West,Water Storage,Reference,Medium,765,3,No,Yes,0,0
TM1447,Sutton-Holt,Distributor,Central,Both,WhatsApp,Medium,602,44,No,No,4,1
TM1448,Smith-Daniels,Hotel Chain,West,Water Storage,Dealer,Small,929,40,Yes,No,1,0
TM1449,Carter LLC,Online Seller,North,Kitchenware,WhatsApp,Medium,476,22,Yes,No,1,1
TM1450,Brown-Thomas,Distributor,South,Kitchenware,Exhibition,Small,334,17,No,No,2,0
TM1451,"Mcpherson, Barnes and Stevens",Retailer,East,Water Storage,Website,Medium,469,70,Yes,No,0,1
TM1452,Hull-Sweeney,Hotel Chain,West,Kitchenware,Reference,Medium,169,1,No,No,3,1
TM1453,Cardenas Ltd,Distributor,Central,Both,Reference,Medium,715,15,No,Yes,1,1
TM1454,Solomon Group,Retailer,East,Kitchenware,Reference,Large,871,29,No,No,0,0
TM1455,Cook-Brown,Distributor,Central,Both,Website,Medium,210,3,Yes,No,5,1
TM1456,Klein-Johnson,Retailer,Central,Water Storage,Website,Medium,335,66,Yes,No,3,0
TM1457,Wong PLC,Hotel Chain,East,Water Storage,WhatsApp,Small,301,45,No,No,3,1
TM1458,Flores LLC,Retailer,South,Both,Reference,Large,435,57,No,Yes,5,1
TM1459,"Ramirez, Moore and Miller",Hotel Chain,West,Kitchenware,Dealer,Large,98,19,Yes,No,3,1
TM1460,West PLC,Online Seller,North,Both,Reference,Small,16,53,No,No,1,0
TM1461,Moran LLC,Distributor,South,Kitchenware,Reference,Medium,577,63,Yes,No,4,0
TM1462,Franklin and Sons,Hotel Chain,South,Kitchenware,Exhibition,Small,278,39,No,Yes,5,1
TM1463,Bennett PLC,Online Seller,West,Kitchenware,Reference,Large,670,32,Yes,Yes,2,0
TM1464,Chaney-Hunt,Retailer,Central,Both,WhatsApp,Large,502,56,No,No,5,1
TM1465,Martin Group,Online Seller,Central,Both,Dealer,Small,875,34,Yes,Yes,1,0
TM1466,Hunter-Willis,Distributor,East,Kitchenware,Exhibition,Medium,379,54,No,Yes,2,0
TM1467,Brown Group,Retailer,Central,Kitchenware,Website,Small,623,22,No,No,5,1
TM1468,"Ferguson, Caldwell and Henderson",Online Seller,East,Kitchenware,Dealer,Large,370,19,Yes,Yes,4,0
TM1469,"Garcia, Johnson and Gray",Hotel Chain,West,Water Storage,Website,Small,233,20,Yes,Yes,4,1
TM1470,Warren and Sons,Retailer,West,Water Storage,Exhibition,Small,848,17,Yes,No,2,0
TM1471,"Cook, Hunt and Kelly",Online Seller,South,Water Storage,Dealer,Large,791,44,Yes,No,0,1
TM1472,Wallace Group,Retailer,South,Kitchenware,Website,Large,242,40,Yes,Yes,1,1
TM1473,Davis LLC,Hotel Chain,North,Kitchenware,Exhibition,Medium,785,56,Yes,Yes,0,0
TM1474,"Castro, Leach and Pham",Retailer,West,Kitchenware,WhatsApp,Small,77,39,Yes,Yes,0,1
TM1475,"Ramirez, Brown and Johnson",Distributor,Central,Kitchenware,Website,Large,369,4,Yes,Yes,5,1
TM1476,"Johnson, Mendoza and Carpenter",Online Seller,East,Kitchenware,Dealer,Large,637,31,Yes,Yes,4,1
TM1477,Lopez-Boyd,Distributor,South,Water Storage,Website,Large,14,13,Yes,No,2,1
TM1478,Taylor LLC,Distributor,West,Both,Exhibition,Small,864,46,No,No,1,0
TM1479,Black Inc,Hotel Chain,North,Water Storage,Exhibition,Medium,122,67,Yes,No,2,1
TM1480,"Baldwin, Wells and Cortez",Retailer,North,Water Storage,Reference,Small,404,37,No,No,5,1
TM1481,Hayes-Carter,Hotel Chain,South,Both,Reference,Medium,885,55,Yes,Yes,3,1
TM1482,"Chase, Shelton and Jackson",Online Seller,South,Kitchenware,Reference,Large,117,51,No,Yes,0,0
TM1483,Blair-Whitaker,Hotel Chain,Central,Kitchenware,Website,Small,382,26,No,Yes,4,1
TM1484,"Spence, Gamble and Moore",Hotel Chain,North,Kitchenware,Reference,Large,521,36,No,No,2,0
TM1485,Smith Inc,Hotel Chain,West,Both,WhatsApp,Small,796,59,Yes,Yes,2,0
TM1486,"Mccoy, Stanley and Davis",Distributor,South,Kitchenware,Exhibition,Large,64,9,No,Yes,1,0
TM1487,Hernandez LLC,Online Seller,South,Water Storage,Dealer,Large,108,10,No,No,1,0
TM1488,Pittman Ltd,Hotel Chain,West,Both,WhatsApp,Large,361,70,Yes,Yes,3,1
TM1489,Smith-Hunter,Retailer,West,Water Storage,WhatsApp,Medium,463,59,Yes,Yes,1,0
TM1490,Silva Ltd,Online Seller,South,Water Storage,Reference,Small,329,50,No,Yes,4,1
TM1491,"Galvan, Franco and Bell",Hotel Chain,West,Both,Website,Large,67,51,No,No,4,1
TM1492,Martin-Wright,Online Seller,East,Water Storage,Exhibition,Small,614,6,Yes,No,2,1
TM1493,Burke Inc,Retailer,East,Water Storage,Exhibition,Medium,363,46,No,No,0,1
TM1494,Perry-Foster,Distributor,South,Both,WhatsApp,Large,96,9,No,Yes,2,0
TM1495,"Hicks, Phillips and Berry",Online Seller,North,Water Storage,Reference,Large,537,54,No,Yes,5,0
TM1496,"Brock, Ramsey and Murray",Retailer,East,Water Storage,Dealer,Medium,340,13,No,Yes,5,1
TM1497,"Byrd, Andrade and Williams",Online Seller,West,Both,WhatsApp,Small,639,39,No,No,1,0
TM1498,Meyer-Glover,Retailer,Central,Kitchenware,WhatsApp,Medium,58,39,No,Yes,4,1
TM1499,Hammond Inc,Retailer,Central,Kitchenware,Dealer,Medium,289,9,No,No,1,0
TM1500,Chang-Spencer,Retailer,East,Both,WhatsApp,Medium,689,70,No,Yes,3,0
TM1501,Hill-Morris,Hotel Chain,Central,Kitchenware,Exhibition,Large,730,67,Yes,No,1,1
TM1502,Winters-Reeves,Hotel Chain,East,Both,Dealer,Large,883,56,Yes,Yes,2,0
TM1503,Conway Group,Distributor,South,Both,WhatsApp,Medium,430,41,Yes,Yes,3,0
TM1504,"Patterson, Walker and Conway",Online Seller,South,Water Storage,Dealer,Small,425,31,Yes,Yes,1,0
TM1505,"Ponce, Scott and Landry",Online Seller,West,Water Storage,Dealer,Medium,442,5,Yes,Yes,2,0
TM1506,Smith PLC,Online Seller,East,Both,Dealer,Small,669,6,No,Yes,0,1
TM1507,Deleon-Perez,Retailer,East,Both,WhatsApp,Small,932,53,No,Yes,3,1
TM1508,"Beck, Atkinson and Clark",Distributor,South,Kitchenware,Dealer,Large,522,16,No,No,0,0
TM1509,Barker-Castaneda,Retailer,East,Water Storage,Dealer,Large,409,31,No,Yes,1,0
TM1510,Carr-Rose,Distributor,East,Water Storage,Reference,Medium,893,8,No,No,5,1
TM1511,"Ruiz, Morton and Martin",Online Seller,Central,Water Storage,Reference,Large,262,36,Yes,No,3,1
TM1512,"Andrews, Jenkins and Pham",Online Seller,North,Both,Dealer,Small,871,7,Yes,No,4,0
TM1513,Young Inc,Online Seller,North,Both,Website,Medium,407,2,No,No,2,0
TM1514,Hall-Simmons,Distributor,East,Kitchenware,Website,Medium,656,41,No,Yes,2,1
TM1515,Shah-Torres,Hotel Chain,West,Both,Reference,Medium,744,55,Yes,Yes,5,0
TM1516,"Cooper, Foley and Schmidt",Retailer,East,Water Storage,Dealer,Large,842,71,No,No,5,0
TM1517,"Williamson, Frazier and Fowler",Retailer,South,Both,Reference,Large,149,1,No,Yes,5,0
TM1518,Madden-Carson,Retailer,North,Kitchenware,Website,Large,740,17,No,No,3,0
